36855|124281
37171|124414
23732|124520
69439|124609
78623|124689
18741|124769
2882|124910
34158|125074
68158|125145
37519|125281
35995|125400
62903|125620
33580|125763
83419|125810
49306|125908
58022|125991
18101|126046
95558|126096
98112|126153
63005|126236
63717|126293
83475|126348
71803|126396
81416|126498
68620|126718
45087|126844
57640|126890
60180|127003
67208|127158
62393|127216
88983|127348
65769|127442
102779|127617
95925|127803
41808|127924
84680|127989
27305|128071
98182|128170
83506|128299
46223|128492
65795|128632
10387|128721
53323|128837
53779|128913
22678|129008
16234|129134
101914|129227
81783|129367
49772|129487
24223|129552
82376|129657
12672|129720
422|129852
4621|129945
59785|130061
31489|130224
46050|130387
102041|130538
98869|130749
69345|130800
18112|130980
56002|131068
42018|131193
75226|131257
91438|131398
8765|131503
90796|131617
51034|131723
56897|131883
39020|132061
100740|132216
96035|132476
36481|132608
85948|132749
73166|132840
26895|132988
55894|133104
31828|133271
99543|133398
49605|133548
65503|133655
75382|133704
96945|133776
99616|133938
42655|134018
43050|134092
43363|134240
65348|134354
76987|134500
76249|134672
67501|134845
65948|134901
85733|135068
60919|135204
65375|135325
557|135415
69313|135530
79385|135715
86965|135840
82073|135922
85878|136055
63624|136160
41027|136222
13980|136281
40053|136384
52514|136450
77985|136537
29500|136644
24716|136789
77745|136885
78057|136978
85299|137109
34337|137228
67617|137421
62619|137588
73019|137656
70115|137721
58549|137789
93549|137847
64540|137951
39805|138086
76926|138220
59377|138354
1229|138444
59717|138531
25365|138668
30132|138722
33960|138912
17826|139076
46144|139198
60465|139371
18306|139544
60832|139708
6029|139794
28518|139977
54148|140070
59984|140272
100781|140336
62700|140435
23698|140541
5475|140612
92650|140669
66859|140770
39453|140834
833|140912
910|140998
58018|141110
1982|141191
65496|141262
78928|141410
90666|141534
94474|141723
58682|141972
56791|142232
74231|142375
88873|142512
72549|142611
85147|142713
70921|142761
71062|142917
90598|143028
51026|143139
11367|143283
11761|143413
78748|143529
43879|143646
27199|143720
26014|143843
96702|144005
96483|144087
101731|144141
5677|144244
10701|144394
5671|144605
6559|144755
86487|144965
11615|145093
76541|145346
6551|145497
76411|145707
13287|145915
33671|146119
50508|146199
83534|146256
97353|146331
94368|146459
59668|146607
81962|146715
49864|146821
79429|146992
73865|147180
84728|147256
35034|147358
